"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
1997-04-15,1.34,1.407,0.9,1.9,1.05525
1997-04-16,0.09,0.0945,3.32,4.32,0.070875
1997-04-17,0,0,5.29,6.29,0
1997-04-18,4.64,4.872,2.35,3.35,3.654
1997-04-19,1.08,1.134,1.72,2.72,0.8505
1997-04-20,0.66,0.693,1.91,2.91,0.51975
1997-04-21,0.67,0.7035,3.2,4.2,0.527625
1997-04-22,0.75,0.7875,3.38,4.38,0.590625
1997-04-23,0.32,0.336,1.92,2.92,0.252
1997-04-24,1.17,1.2285,2.3,3.3,0.921375
1997-04-25,0.63,0.6615,3.78,4.78,0.496125
1997-04-26,0.09,0.0945,3.87,4.87,0.070875
1997-04-27,0.01,0.0105,6.44,7.44,0.007875
1997-04-28,0.11,0.1155,8.38,9.38,0.086625
1997-04-29,20.87,21.9135,4.91,5.91,16.435125
1997-04-30,1.76,1.848,6.38,7.38,1.386
1997-05-01,1.82,1.911,10.7,11.7,1.43325
1997-05-02,1.78,1.869,12.76,13.76,1.40175
1997-05-03,0.83,0.8715,6.94,7.94,0.653625
1997-05-04,0.03,0.0315,5.82,6.82,0.023625
1997-05-05,11.84,12.432,2.82,3.82,9.324
1997-05-06,3.57,3.7485,8.41,9.41,2.811375
1997-05-07,13.7,14.385,8.56,9.56,10.78875
1997-05-08,1.49,1.5645,8.01,9.01,1.173375
1997-05-09,13.95,14.6475,5.63,6.63,10.985625
1997-05-10,33.14,34.797,7.38,8.38,26.09775
1997-05-11,1.78,1.869,10.04,11.04,1.40175
1997-05-12,6.66,6.993,11.9,12.9,5.24475
1997-05-13,0.53,0.5565,11.93,12.93,0.417375
1997-05-14,0.25,0.2625,12.7,13.7,0.196875
1997-05-15,0.04,0.042,12.65,13.65,0.0315
1997-05-16,0.02,0.021,11.97,12.97,0.01575
1997-05-17,0.03,0.0315,11.89,12.89,0.023625
1997-05-18,1.11,1.1655,12.46,13.46,0.874125
1997-05-19,0.18,0.189,8.58,9.58,0.14175
1997-05-20,0.06,0.063,6.31,7.31,0.04725
1997-05-21,0.32,0.336,6.25,7.25,0.252
1997-05-22,1.32,1.386,6.52,7.52,1.0395
1997-05-23,0.18,0.189,7,8,0.14175
1997-05-24,3.87,4.0635,8.14,9.14,3.047625
1997-05-25,3.92,4.116,8.51,9.51,3.087
1997-05-26,6.93,7.2765,8.76,9.76,5.457375
1997-05-27,1.41,1.4805,9.11,10.11,1.110375
1997-05-28,5.61,5.8905,9.41,10.41,4.417875
1997-05-29,13.29,13.9545,7.3,8.3,10.465875
1997-05-30,1.47,1.5435,7.76,8.76,1.157625
1997-05-31,0.03,0.0315,9.6,10.6,0.023625
1997-06-01,0,0,12.67,13.67,0
1997-06-02,0,0,14.43,15.43,0
1997-06-03,0,0,13.27,14.27,0
1997-06-04,0,0,12.76,13.76,0
1997-06-05,0,0,16.04,17.04,0
1997-06-06,0,0,17.57,18.57,0
1997-06-07,0,0,17.68,18.68,0
1997-06-08,0,0,18.32,19.32,0
1997-06-09,1.45,1.305,17.61,18.61,0.97875
1997-06-10,0.53,0.477,18.29,19.29,0.35775
1997-06-11,0.21,0.189,18.97,19.97,0.14175
1997-06-12,0.15,0.135,19.96,20.96,0.10125
1997-06-13,0.28,0.252,20.05,21.05,0.189
1997-06-14,28.12,25.308,15.76,16.76,18.981
1997-06-15,1.75,1.575,18.16,19.16,1.18125
1997-06-16,5.4,4.86,13.74,14.74,3.645
1997-06-17,11.21,10.089,10.51,11.51,7.56675
1997-06-18,1.54,1.386,12.5,13.5,1.0395
1997-06-19,0.45,0.405,13.74,14.74,0.30375
1997-06-20,0.56,0.504,15.18,16.18,0.378
1997-06-21,1.34,1.206,15.03,16.03,0.9045
1997-06-22,18.06,16.254,14.08,15.08,12.1905
1997-06-23,2.54,2.286,15.14,16.14,1.7145
1997-06-24,7.24,6.516,14.41,15.41,4.887
1997-06-25,3.36,3.024,13.48,14.48,2.268
1997-06-26,3.75,3.375,14.15,15.15,2.53125
1997-06-27,0.37,0.333,14.47,15.47,0.24975
1997-06-28,0.55,0.495,16.98,17.98,0.37125
1997-06-29,2.77,2.493,17.69,18.69,1.86975
1997-06-30,5.83,5.247,19.96,20.96,3.93525
1997-07-01,0.87,0.783,23.35,24.35,0.58725
1997-07-02,13.82,12.438,20.03,21.03,9.3285
1997-07-03,1.19,1.071,19.21,20.21,0.80325
1997-07-04,3.09,2.781,19.77,20.77,2.08575
1997-07-05,0.42,0.378,19.84,20.84,0.2835
1997-07-06,2.45,2.205,19.55,20.55,1.65375
1997-07-07,0.3,0.27,21.34,22.34,0.2025
1997-07-08,0.62,0.558,17.76,18.76,0.4185
1997-07-09,0.05,0.045,16.14,17.14,0.03375
1997-07-10,0.1,0.09,16.43,17.43,0.0675
1997-07-11,0.67,0.603,15.29,16.29,0.45225
1997-07-12,0.29,0.261,16.08,17.08,0.19575
1997-07-13,0.03,0.027,16.87,17.87,0.02025
1997-07-14,0.02,0.018,17.61,18.61,0.0135
1997-07-15,0,0,18.9,19.9,0
1997-07-16,0,0,18.48,19.48,0
1997-07-17,0.08,0.072,17.13,18.13,0.054
1997-07-18,2.36,2.124,16.2,17.2,1.593
1997-07-19,0.32,0.288,17.76,18.76,0.216
1997-07-20,0.02,0.018,20.03,21.03,0.0135
1997-07-21,0,0,21.01,22.01,0
1997-07-22,0.81,0.729,22.03,23.03,0.54675
1997-07-23,0.11,0.099,21.92,22.92,0.07425
1997-07-24,0.05,0.045,21.67,22.67,0.03375
1997-07-25,2.95,2.655,18.91,19.91,1.99125
1997-07-26,11.31,10.179,18.15,19.15,7.63425
1997-07-27,1.81,1.629,18.96,19.96,1.22175
1997-07-28,10.11,9.099,16.8,17.8,6.82425
1997-07-29,1.52,1.368,15.82,16.82,1.026
1997-07-30,0.25,0.225,17.56,18.56,0.16875
1997-07-31,0.13,0.117,18.21,19.21,0.08775
1997-08-01,0.72,0.648,18.89,19.89,0.486
1997-08-02,9.75,8.775,18.52,19.52,6.58125
1997-08-03,1.35,1.215,19.21,20.21,0.91125
1997-08-04,0.91,0.819,19.02,20.02,0.61425
1997-08-05,6.56,5.904,18.52,19.52,4.428
1997-08-06,0.33,0.297,19.56,20.56,0.22275
1997-08-07,0,0,20.2,21.2,0
1997-08-08,0,0,21.43,22.43,0
1997-08-09,0,0,22.22,23.22,0
1997-08-10,1.11,0.999,22.06,23.06,0.74925
1997-08-11,3.77,3.393,19.63,20.63,2.54475
1997-08-12,0.25,0.225,21.27,22.27,0.16875
1997-08-13,0.01,0.009,21.06,22.06,0.00675
1997-08-14,0,0,17.89,18.89,0
1997-08-15,0,0,16.25,17.25,0
1997-08-16,0,0,18.7,19.7,0
1997-08-17,0.03,0.027,22.06,23.06,0.02025
1997-08-18,1.55,1.395,20.59,21.59,1.04625
1997-08-19,0.22,0.198,21.58,22.58,0.1485
1997-08-20,0,0,22.86,23.86,0
1997-08-21,0.01,0.009,22.32,23.32,0.00675
1997-08-22,0.84,0.756,21.33,22.33,0.567
1997-08-23,0.22,0.198,20.33,21.33,0.1485
1997-08-24,1.65,1.485,19.78,20.78,1.11375
1997-08-25,19.97,17.973,18.45,19.45,13.47975
1997-08-26,1.17,1.053,22.2,23.2,0.78975
1997-08-27,0.65,0.585,22.06,23.06,0.43875
1997-08-28,0.06,0.054,22.09,23.09,0.0405
1997-08-29,1.26,1.134,21.71,22.71,0.8505
1997-08-30,2.7,2.43,21.07,22.07,1.8225
1997-08-31,3.77,3.393,19.75,20.75,2.54475
1997-09-01,2.6,2.6,18.34,19.34,3.18534149491589
1997-09-02,1.49,1.49,19.24,20.24,1.82544570285564
1997-09-03,8.26,8.26,18.44,19.44,10.1195849030789
1997-09-04,3.49,3.49,17.67,18.67,4.27570839125248
1997-09-05,2.88,2.88,16.16,17.16,3.52837827129144
1997-09-06,2.68,2.68,15.37,16.37,3.28335200245176
1997-09-07,1.15,1.15,14.34,15.34,1.40890104582818
1997-09-08,4.5,4.5,14.66,15.66,5.51309104889288
1997-09-09,0.96,0.96,11.86,12.86,1.17612609043048
1997-09-10,0.06,0.06,12.78,13.78,0.073507880651905
1997-09-11,0,0,12.33,13.33,0
1997-09-12,13.2,13.2,12.26,13.26,16.1717337434191
1997-09-13,4.18,4.18,12.05,13.05,5.12104901874938
1997-09-14,1.35,1.35,11.63,12.63,1.65392731466786
1997-09-15,0.58,0.58,11.08,12.08,0.710576179635082
1997-09-16,0.8,0.8,14.21,15.21,0.980105075358734
1997-09-17,7.15,7.15,13.63,14.63,8.75968911101868
1997-09-18,6.39,6.39,8.89,9.89,7.82858928942789
1997-09-19,0.42,0.42,8.54,9.54,0.514555164563335
1997-09-20,0.01,0.01,8.17,9.17,0.0122513134419842
1997-09-21,0.64,0.64,10.7,11.7,0.784084060286987
1997-09-22,0.04,0.04,11.4,12.4,0.0490052537679367
1997-09-23,1.75,1.75,9.42,10.42,2.14397985234723
1997-09-24,0.1,0.1,10.34,11.34,0.122513134419842
1997-09-25,0,0,13.34,14.34,0
1997-09-26,0,0,11.37,12.37,0
1997-09-27,0,0,9.87,10.87,0
1997-09-28,0,0,9.03,10.03,0
1997-09-29,0.04,0.04,8.78,9.78,0.0490052537679367
1997-09-30,28.19,28.19,8.73,9.73,34.5364525929534
1997-10-01,4.94,4.94,7.48,8.48,6.05214884034018
1997-10-02,9.76,9.76,7.34,8.34,11.9572819193766
1997-10-03,0.52,0.52,6.6,7.6,0.637068298983177
1997-10-04,4.92,4.92,7.71,8.71,6.02764621345621
1997-10-05,0.45,0.45,6.07,7.07,0.551309104889288
1997-10-06,1.44,1.44,5.8,6.8,1.76418913564572
1997-10-07,0.49,0.49,8.2,9.2,0.600314358657224
1997-10-08,16.2,16.2,10.46,11.46,19.8471277760144
1997-10-09,0.89,0.89,9,10,1.09036689633659
1997-10-10,0.18,0.18,7.99,8.99,0.220523641955715
1997-10-11,6.94,6.94,6.88,7.88,8.50241152873702
1997-10-12,0.58,0.58,5.67,6.67,0.710576179635082
1997-10-13,2.05,2.05,2.83,3.83,2.51151925560676
1997-10-14,0.18,0.18,2.48,3.48,0.220523641955715
1997-10-15,3.29,3.29,2.36,3.36,4.03068212241279
1997-10-16,0.58,0.58,2.69,3.69,0.710576179635082
1997-10-17,0.5,0.5,3.5,4.5,0.612565672099209
1997-10-18,8.6,8.6,9,10,10.5361295601064
1997-10-19,1.24,1.24,7.79,8.79,1.51916286680604
1997-10-20,0.19,0.19,2.26,3.26,0.232774955397699
1997-10-21,0.01,0.01,1.61,2.61,0.0122513134419842
1997-10-22,0.84,0.84,1.16,2.16,1.02911032912667
1997-10-23,0.13,0.13,-1.63,-0.63,0.159267074745794
1997-10-24,0.02,0.02,-1.65,-0.65,0.0245026268839683
1997-10-25,0,0,-2.09,-1.09,0
1997-10-26,0.01,0.01,-1.93,-0.93,0.0122513134419842
1997-10-27,0,0,-2.03,-1.03,0
1997-10-28,0,0,-1.26,-0.26,0
1997-10-29,0,0,1.44,2.44,0
1997-10-30,0.01,0.01,1.42,2.42,0.0122513134419842
1997-10-31,0.02,0.02,5.24,6.24,0.0245026268839683
1997-11-01,0.56,0.616,6.58,7.58,0.754680908026225
1997-11-02,0.59,0.649,-0.64,0.36,0.795110242384773
1997-11-03,0.1,0.11,-2.34,-1.34,0.134764447861826
1997-11-04,0,0,-3.13,-2.13,0
1997-11-05,0.41,0.451,-0.47,0.53,0.552534236233486
1997-11-06,9.2,10.12,1.34,2.34,12.398329203288
1997-11-07,3.98,4.378,1.71,2.71,5.36362502490067
1997-11-08,1.7,1.87,6.45,7.45,2.29099561365104
1997-11-09,0.46,0.506,5.83,6.83,0.619916460164399
1997-11-10,13.04,14.344,6.25,7.25,17.5732840011821
1997-11-11,2.09,2.299,5.85,6.85,2.81657696031216
1997-11-12,1.04,1.144,5.19,6.19,1.40155025776299
1997-11-13,15.88,17.468,4.32,5.32,21.400594320458
1997-11-14,1.43,1.573,4.58,5.58,1.92713160442411
1997-11-15,0.19,0.209,4.16,5.16,0.256052450937469
1997-11-16,0.37,0.407,1.69,2.69,0.498628457088756
1997-11-17,0.37,0.407,1.78,2.78,0.498628457088756
1997-11-18,0.32,0.352,0.47,1.47,0.431246233157843
1997-11-19,0.22,0.242,0.07,1.07,0.296481785296017
1997-11-20,0.59,0.649,1.1,2.1,0.795110242384773
1997-11-21,0.21,0.231,1.96,2.96,0.283005340509834
1997-11-22,0.4,0.44,0.52,1.52,0.539057791447304
1997-11-23,3.15,3.465,1.17,2.17,4.24508010764752
1997-11-24,4.72,5.192,-0.18,0.82,6.36088193907818
1997-11-25,0.54,0.594,-0.86,0.14,0.72772801845386
1997-11-26,0.07,0.077,-1.81,-0.81,0.0943351135032781
1997-11-27,0,0,-5.91,-4.91,0
1997-11-28,0,0,-7.22,-6.22,0
1997-11-29,0.4,0.44,-1.77,-0.77,0.539057791447304
1997-11-30,1.95,2.145,-0.75,0.25,2.6279067333056
1997-12-01,19.53,21.483,0.9,1.9,26.3194966674146
1997-12-02,8.66,9.526,-0.74,0.26,11.6706011848341
1997-12-03,2.73,3.003,-3.31,-2.31,3.67906942662785
1997-12-04,0.16,0.176,-12.45,-11.45,0.215623116578921
1997-12-05,0.17,0.187,-6.19,-5.19,0.229099561365104
1997-12-06,4.57,5.027,-3.29,-2.29,6.15873526728544
1997-12-07,0.71,0.781,-4.44,-3.44,0.956827579818964
1997-12-08,0.33,0.363,1.66,2.66,0.444722677944026
1997-12-09,0.27,0.297,2.09,3.09,0.36386400922693
1997-12-10,0.81,0.891,3.45,4.45,1.09159202768079
1997-12-11,2.21,2.431,2.83,3.83,2.97829429774635
1997-12-12,5.44,5.984,0.66,1.66,7.33118596368333
1997-12-13,0.65,0.715,-0.43,0.57,0.875968911101868
1997-12-14,0.37,0.407,-0.4,0.6,0.498628457088756
1997-12-15,0.14,0.154,-1.23,-0.23,0.188670227006556
1997-12-16,5.08,5.588,-0.86,0.14,6.84603395138075
1997-12-17,0.45,0.495,-1.05,-0.05,0.606440015378217
1997-12-18,0.02,0.022,-3.18,-2.18,0.0269528895723652
1997-12-19,0.65,0.715,-3.24,-2.24,0.875968911101868
1997-12-20,0.49,0.539,-2.63,-1.63,0.660345794522947
1997-12-21,0.13,0.143,-2.17,-1.17,0.175193782220374
1997-12-22,0.09,0.099,-2.51,-1.51,0.121288003075643
1997-12-23,0.01,0.011,-3.8,-2.8,0.0134764447861826
1997-12-24,0.24,0.264,-3.12,-2.12,0.323434674868382
1997-12-25,6.06,6.666,0.12,1.12,8.16672554042665
1997-12-26,10.91,12.001,0.56,1.56,14.7028012617252
1997-12-27,2.88,3.168,-2.2,-1.2,3.88121609842059
1997-12-28,0.23,0.253,-4.73,-3.73,0.3099582300822
1997-12-29,2.37,2.607,-0.14,0.86,3.19391741432527
1997-12-30,0.58,0.638,0.17,1.17,0.78163379759859
1997-12-31,4.75,5.225,0.49,1.49,6.40131127343673
1998-01-01,9.46,10.406,1.33,2.33,12.7487167677287
1998-01-02,5.84,6.424,1.2,2.2,7.87024375513063
1998-01-03,1.67,1.837,2.56,3.56,2.25056627929249
1998-01-04,9.13,10.043,1.99,2.99,12.3039940897847
1998-01-05,6.35,6.985,0.21,1.21,8.55754243922594
1998-01-06,0.47,0.517,-2.6,-1.6,0.633392904950582
1998-01-07,0.07,0.077,-2.4,-1.4,0.0943351135032781
1998-01-08,0.03,0.033,-2.73,-1.73,0.0404293343585478
1998-01-09,0.11,0.121,-3.47,-2.47,0.148240892648008
1998-01-10,4.5,4.95,1.71,2.71,6.06440015378217
1998-01-11,0.42,0.462,4.2,5.2,0.566010681019669
1998-01-12,0.03,0.033,3.19,4.19,0.0404293343585478
1998-01-13,0.06,0.066,2.27,3.27,0.0808586687170955
1998-01-14,0.33,0.363,3.26,4.26,0.444722677944026
1998-01-15,1.85,2.035,3.5,4.5,2.49314228544378
1998-01-16,2.29,2.519,3.77,4.77,3.08610585603581
1998-01-17,4.39,4.829,2.76,3.76,5.91615926113416
1998-01-18,0.6,0.66,-0.45,0.55,0.808586687170955
1998-01-19,12.43,13.673,-0.42,0.58,16.751220869225
1998-01-20,1.51,1.661,-3.81,-2.81,2.03494316271357
1998-01-21,0.05,0.055,-7.13,-6.13,0.0673822239309129
1998-01-22,0.16,0.176,-4.09,-3.09,0.215623116578921
1998-01-23,7.42,8.162,-0.27,0.73,9.99952203134748
1998-01-24,0.77,0.847,-4.48,-3.48,1.03768624853606
1998-01-25,0.02,0.022,-3.52,-2.52,0.0269528895723652
1998-01-26,0,0,-2.81,-1.81,0
1998-01-27,1.35,1.485,-0.73,0.27,1.81932004613465
1998-01-28,0.17,0.187,-7.25,-6.25,0.229099561365104
1998-01-29,0.24,0.264,-9.28,-8.28,0.323434674868382
1998-01-30,1.65,1.815,-8.2,-7.2,2.22361338972013
1998-01-31,0.36,0.396,-12.71,-11.71,0.485152012302573
1998-02-01,1.89,2.079,-6.72,-5.72,2.54704806458851
1998-02-02,4.12,4.532,-3.61,-2.61,5.55229525190723
1998-02-03,6.01,6.611,-7.44,-6.44,8.09934331649574
1998-02-04,3.07,3.377,-8.87,-7.87,4.13726854935805
1998-02-05,6.96,7.656,-7.02,-6.02,9.37960557118308
1998-02-06,0.66,0.726,-7.2,-6.2,0.889445355888051
1998-02-07,0.2,0.22,1.92,2.92,0.269528895723652
1998-02-08,0.11,0.121,-0.01,0.99,0.148240892648008
1998-02-09,3.43,3.773,3.13,4.13,4.62242056166063
1998-02-10,0.18,0.198,5.12,6.12,0.242576006151287
1998-02-11,1.57,1.727,2.3,3.3,2.11580183143067
1998-02-12,0.34,0.374,1.05,2.05,0.458199122730208
1998-02-13,0.01,0.011,-0.78,0.22,0.0134764447861826
1998-02-14,3.57,3.927,0.44,1.44,4.81109078866718
1998-02-15,0.3,0.33,-0.41,0.59,0.404293343585478
1998-02-16,9.02,9.922,-0.28,0.72,12.1557531971367
1998-02-17,0.59,0.649,-1.34,-0.34,0.795110242384773
1998-02-18,1.54,1.694,5.32,6.32,2.07537249707212
1998-02-19,0.07,0.077,5.43,6.43,0.0943351135032781
1998-02-20,0,0,5.23,6.23,0
1998-02-21,0.01,0.011,7.23,8.23,0.0134764447861826
1998-02-22,2.05,2.255,5.3,6.3,2.76267118116743
1998-02-23,0.5,0.55,5.21,6.21,0.67382223930913
1998-02-24,0.07,0.077,0.96,1.96,0.0943351135032781
1998-02-25,3.95,4.345,-0.72,0.28,5.32319569054212
1998-02-26,0.27,0.297,4.1,5.1,0.36386400922693
1998-02-27,1.31,1.441,4.4,5.4,1.76541426698992
1998-02-28,0.55,0.605,1.81,2.81,0.741204463240043
1998-03-01,0.11,0.1155,-0.96,0.04,0.086625
1998-03-02,0.01,0.0105,-3.06,-2.06,0.007875
1998-03-03,2.56,2.688,-2.29,-1.29,2.016
1998-03-04,1.71,1.7955,-0.26,0.74,1.346625
1998-03-05,0.1,0.105,-2.81,-1.81,0.07875
1998-03-06,1.2,1.26,-3.08,-2.08,0.945
1998-03-07,0.66,0.693,-3.19,-2.19,0.51975
1998-03-08,8.77,9.2085,-4.22,-3.22,6.906375
1998-03-09,0.73,0.7665,-7.59,-6.59,0.574875
1998-03-10,0,0,-8.5,-7.5,0
1998-03-11,0,0,-5.72,-4.72,0
1998-03-12,0.82,0.861,-2.12,-1.12,0.64575
1998-03-13,1.99,2.0895,-3.41,-2.41,1.567125
1998-03-14,0.84,0.882,-3.49,-2.49,0.6615
1998-03-15,0.04,0.042,-1.42,-0.42,0.0315
1998-03-16,6.99,7.3395,-0.04,0.96,5.504625
1998-03-17,3.72,3.906,1.31,2.31,2.9295
1998-03-18,1.13,1.1865,3.76,4.76,0.889875
1998-03-19,0.39,0.4095,0.16,1.16,0.307125
1998-03-20,0.18,0.189,1.26,2.26,0.14175
1998-03-21,0.02,0.021,0.73,1.73,0.01575
1998-03-22,2.89,3.0345,-0.14,0.86,2.275875
1998-03-23,0.19,0.1995,-0.1,0.9,0.149625
1998-03-24,0,0,0.49,1.49,0
1998-03-25,0.14,0.147,2.1,3.1,0.11025
1998-03-26,0.03,0.0315,3,4,0.023625
1998-03-27,7.15,7.5075,1.66,2.66,5.630625
1998-03-28,0.54,0.567,2.41,3.41,0.42525
1998-03-29,0,0,4.22,5.22,0
1998-03-30,0,0,8.21,9.21,0
1998-03-31,0.37,0.3885,6.61,7.61,0.291375
1998-04-01,0.17,0.1785,-2.09,-1.09,0.133875
1998-04-02,0.22,0.231,-1.81,-0.81,0.17325
1998-04-03,0.2,0.21,-1.75,-0.75,0.1575
1998-04-04,0.43,0.4515,-0.47,0.53,0.338625
1998-04-05,7.28,7.644,0.37,1.37,5.733
1998-04-06,0.33,0.3465,0.88,1.88,0.259875
1998-04-07,0.2,0.21,1.34,2.34,0.1575
1998-04-08,0.16,0.168,0.73,1.73,0.126
1998-04-09,0.03,0.0315,0.49,1.49,0.023625
1998-04-10,0.06,0.063,0.9,1.9,0.04725
1998-04-11,0.08,0.084,2.38,3.38,0.063
1998-04-12,1.36,1.428,0.53,1.53,1.071
1998-04-13,0.44,0.462,0.36,1.36,0.3465
1998-04-14,0.05,0.0525,1.41,2.41,0.039375
1998-04-15,1.95,2.0475,3.37,4.37,1.535625
1998-04-16,3.4,3.57,4.05,5.05,2.6775
1998-04-17,2.65,2.7825,5.17,6.17,2.086875
1998-04-18,0.28,0.294,3.32,4.32,0.2205
1998-04-19,0.17,0.1785,2.72,3.72,0.133875
1998-04-20,3.27,3.4335,3.16,4.16,2.575125
1998-04-21,0.28,0.294,6,7,0.2205
1998-04-22,0.86,0.903,5.81,6.81,0.67725
1998-04-23,0.26,0.273,7,8,0.20475
1998-04-24,1.7,1.785,8.43,9.43,1.33875
1998-04-25,0.63,0.6615,10.58,11.58,0.496125
1998-04-26,10.48,11.004,9.22,10.22,8.253
1998-04-27,3.32,3.486,8.24,9.24,2.6145
1998-04-28,0.79,0.8295,11.53,12.53,0.622125
1998-04-29,0.1,0.105,13.54,14.54,0.07875
1998-04-30,0.04,0.042,14.23,15.23,0.0315
1998-05-01,0.11,0.1155,13.35,14.35,0.086625
1998-05-02,1.29,1.3545,11,12,1.015875
1998-05-03,11.46,12.033,5.62,6.62,9.02475
1998-05-04,5.11,5.3655,6.92,7.92,4.024125
1998-05-05,4.65,4.8825,5.9,6.9,3.661875
1998-05-06,2.06,2.163,7.73,8.73,1.62225
1998-05-07,3.94,4.137,9.67,10.67,3.10275
1998-05-08,0.87,0.9135,12.51,13.51,0.685125
1998-05-09,4.14,4.347,11.6,12.6,3.26025
1998-05-10,0.67,0.7035,15.11,16.11,0.527625
1998-05-11,0.04,0.042,11.97,12.97,0.0315
1998-05-12,1.56,1.638,10.14,11.14,1.2285
1998-05-13,0.09,0.0945,11.61,12.61,0.070875
1998-05-14,0,0,12.69,13.69,0
1998-05-15,0,0,11.62,12.62,0
1998-05-16,0,0,13.14,14.14,0
1998-05-17,0,0,15.75,16.75,0
1998-05-18,0,0,17.03,18.03,0
1998-05-19,0.14,0.147,14.82,15.82,0.11025
1998-05-20,6.09,6.3945,9.38,10.38,4.795875
1998-05-21,7.67,8.0535,7.04,8.04,6.040125
1998-05-22,2.57,2.6985,5.91,6.91,2.023875
1998-05-23,0.14,0.147,7.27,8.27,0.11025
1998-05-24,0.03,0.0315,7.39,8.39,0.023625
1998-05-25,0.52,0.546,6.31,7.31,0.4095
1998-05-26,1.62,1.701,6.85,7.85,1.27575
1998-05-27,0.12,0.126,9.64,10.64,0.0945
1998-05-28,0,0,12.12,13.12,0
1998-05-29,2.05,2.1525,13.19,14.19,1.614375
1998-05-30,0.24,0.252,12.71,13.71,0.189
1998-05-31,0.04,0.042,16.57,17.57,0.0315
1998-06-01,5.75,5.175,9.5,10.5,3.88125
1998-06-02,7.05,6.345,8.39,9.39,4.75875
1998-06-03,9.24,8.316,10.67,11.67,6.237
1998-06-04,1.56,1.404,12.99,13.99,1.053
1998-06-05,0.61,0.549,11.77,12.77,0.41175
1998-06-06,0.09,0.081,12.08,13.08,0.06075
1998-06-07,4.28,3.852,13.26,14.26,2.889
1998-06-08,3.62,3.258,15.14,16.14,2.4435
1998-06-09,2.33,2.097,14.01,15.01,1.57275
1998-06-10,7.93,7.137,15.94,16.94,5.35275
1998-06-11,1.11,0.999,15.36,16.36,0.74925
1998-06-12,0.29,0.261,15.57,16.57,0.19575
1998-06-13,0.23,0.207,15.07,16.07,0.15525
1998-06-14,0.02,0.018,14.22,15.22,0.0135
1998-06-15,1.6,1.44,12.09,13.09,1.08
1998-06-16,19.48,17.532,12.77,13.77,13.149
1998-06-17,4.99,4.491,12.89,13.89,3.36825
1998-06-18,10.5,9.45,11.88,12.88,7.0875
1998-06-19,3.46,3.114,12.46,13.46,2.3355
1998-06-20,11.75,10.575,11.98,12.98,7.93125
1998-06-21,0.86,0.774,12.49,13.49,0.5805
1998-06-22,0.02,0.018,10.58,11.58,0.0135
1998-06-23,3.85,3.465,9.14,10.14,2.59875
1998-06-24,0.66,0.594,12.3,13.3,0.4455
1998-06-25,0.02,0.018,14,15,0.0135
1998-06-26,0.32,0.288,15.12,16.12,0.216
1998-06-27,0.38,0.342,15.45,16.45,0.2565
1998-06-28,0.49,0.441,15.21,16.21,0.33075
1998-06-29,6.28,5.652,15.41,16.41,4.239
1998-06-30,1.14,1.026,15.64,16.64,0.7695
1998-07-01,1.79,1.611,11.46,12.46,1.20825
1998-07-02,5.15,4.635,15.31,16.31,3.47625
1998-07-03,6.45,5.805,15.76,16.76,4.35375
1998-07-04,3.67,3.303,14.03,15.03,2.47725
1998-07-05,0.4,0.36,15.84,16.84,0.27
1998-07-06,10.95,9.855,14.72,15.72,7.39125
1998-07-07,18.21,16.389,13.6,14.6,12.29175
1998-07-08,19.65,17.685,13.64,14.64,13.26375
1998-07-09,7.46,6.714,16.01,17.01,5.0355
1998-07-10,0.65,0.585,17.45,18.45,0.43875
1998-07-11,9.76,8.784,15.08,16.08,6.588
1998-07-12,7.5,6.75,16.17,17.17,5.0625
1998-07-13,23.62,21.258,14.76,15.76,15.9435
1998-07-14,3.55,3.195,16.93,17.93,2.39625
1998-07-15,0.8,0.72,14.93,15.93,0.54
1998-07-16,14.18,12.762,13.62,14.62,9.5715
1998-07-17,1.96,1.764,13.59,14.59,1.323
1998-07-18,0.42,0.378,14.64,15.64,0.2835
1998-07-19,6.86,6.174,13.9,14.9,4.6305
1998-07-20,2.6,2.34,14.56,15.56,1.755
1998-07-21,0.21,0.189,16.24,17.24,0.14175
1998-07-22,0.02,0.018,18.41,19.41,0.0135
1998-07-23,3.98,3.582,17.91,18.91,2.6865
1998-07-24,0.32,0.288,17.21,18.21,0.216
1998-07-25,6.06,5.454,15.72,16.72,4.0905
1998-07-26,0.55,0.495,14.88,15.88,0.37125
1998-07-27,3.26,2.934,14.35,15.35,2.2005
1998-07-28,0.62,0.558,16.21,17.21,0.4185
1998-07-29,0.38,0.342,16.76,17.76,0.2565
1998-07-30,5.17,4.653,15.03,16.03,3.48975
1998-07-31,3.06,2.754,15.2,16.2,2.0655
1998-08-01,6.34,5.706,15.06,16.06,4.2795
1998-08-02,1.64,1.476,15.81,16.81,1.107
1998-08-03,0.12,0.108,15.48,16.48,0.081
1998-08-04,0.65,0.585,16.12,17.12,0.43875
1998-08-05,1.46,1.314,14.57,15.57,0.9855
1998-08-06,2.33,2.097,14.69,15.69,1.57275
1998-08-07,0.45,0.405,15.77,16.77,0.30375
1998-08-08,9.38,8.442,14.54,15.54,6.3315
1998-08-09,0.69,0.621,15.08,16.08,0.46575
1998-08-10,0.21,0.189,15.12,16.12,0.14175
1998-08-11,0.02,0.018,14.84,15.84,0.0135
1998-08-12,0,0,15.86,16.86,0
