"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
1996-10-18,2.35,2.35,9.31,10.31,2.35
1996-10-19,0.2,0.2,7.72,8.72,0.2
1996-10-20,0.15,0.15,7.85,8.85,0.15
1996-10-21,0.07,0.07,6.51,7.51,0.07
1996-10-22,1.25,1.25,5.54,6.54,1.25
1996-10-23,0.07,0.07,4.3,5.3,0.07
1996-10-24,0.04,0.04,5.44,6.44,0.04
1996-10-25,0,0,5.82,6.82,0
1996-10-26,0.07,0.07,5.28,6.28,0.07
1996-10-27,1.16,1.16,6.77,7.77,1.16
1996-10-28,11.46,11.46,7.56,8.56,5.66746581774918
1996-10-29,8.25,8.25,8.11,9.11,8.25
1996-10-30,2.05,2.05,4.1,5.1,2.05
1996-10-31,0.09,0.09,-0.26,0.74,0.09
1996-11-01,15.91,17.501,4.32,5.32,18.4229284152436
1996-11-02,5.27,5.797,6.48,7.48,5.797
1996-11-03,1.42,1.562,9.68,10.68,1.562
1996-11-04,2.07,2.277,7.11,8.11,2.277
1996-11-05,9.81,10.791,8.94,9.94,10.791
1996-11-06,5.24,5.764,6.47,7.47,5.764
1996-11-07,4.93,5.423,3.7,4.7,5.423
1996-11-08,0.22,0.242,-0.38,0.62,0.242
1996-11-09,5.59,6.149,1.04,2.04,6.149
1996-11-10,7.04,7.744,-1.54,-0.54,7.744
1996-11-11,0.43,0.473,-1.73,-0.73,0.473
1996-11-12,5.49,6.039,1.03,2.03,6.039
1996-11-13,10.77,11.847,-0.07,0.93,6.38369208629509
1996-11-14,0.8,0.88,-5.21,-4.21,0.88
1996-11-15,0.05,0.055,3.73,4.73,0.055
1996-11-16,1.08,1.188,5.69,6.69,1.188
1996-11-17,0.76,0.836,4.86,5.86,0.836
1996-11-18,0.79,0.869,3.3,4.3,0.869
1996-11-19,18.79,20.669,4.8,5.8,25.2090804170929
1996-11-20,2.04,2.244,2.73,3.73,2.244
1996-11-21,2.09,2.299,3.99,4.99,2.299
1996-11-22,0.47,0.517,1.42,2.42,0.517
1996-11-23,2.76,3.036,0.94,1.94,3.036
1996-11-24,0.22,0.242,-0.75,0.25,0.242
1996-11-25,0.16,0.176,-0.8,0.2,0.176
1996-11-26,0.7,0.77,-1.12,-0.12,0.77
1996-11-27,0.08,0.088,-2.56,-1.56,0.088
1996-11-28,2.45,2.695,-1.45,-0.45,2.695
1996-11-29,5.04,5.544,-2.69,-1.69,5.544
1996-11-30,0.92,1.012,-2.44,-1.44,1.012
1996-12-01,0.23,0.253,-2.75,-1.75,0.253
1996-12-02,2.56,2.816,0.41,1.41,2.816
1996-12-03,0.68,0.748,1.46,2.46,0.748
1996-12-04,5.13,5.643,2.56,3.56,5.643
1996-12-05,0.53,0.583,2.8,3.8,0.583
1996-12-06,2.38,2.618,2.38,3.38,2.618
1996-12-07,0.21,0.231,-1.35,-0.35,0.231
1996-12-08,0.12,0.132,1.44,2.44,0.132
1996-12-09,0.03,0.033,3.74,4.74,0.033
1996-12-10,0.17,0.187,3.04,4.04,0.187
1996-12-11,0.51,0.561,2.19,3.19,0.561
1996-12-12,0.89,0.979,0.53,1.53,0.979
1996-12-13,12.53,13.783,-5.14,-4.14,10.4177002539271
1996-12-14,0.63,0.693,-11.15,-10.15,0.693
1996-12-15,0.56,0.616,-10.29,-9.29,0.616
1996-12-16,0.03,0.033,-6.39,-5.39,0.033
1996-12-17,0,0,-8.27,-7.27,0
1996-12-18,0.46,0.506,-6.89,-5.89,0.506
1996-12-19,0.04,0.044,-9.91,-8.91,0.044
1996-12-20,0.05,0.055,-11.65,-10.65,0.055
1996-12-21,0.13,0.143,-8.23,-7.23,0.143
1996-12-22,0.03,0.033,-9.4,-8.4,0.033
1996-12-23,0.15,0.165,-12.53,-11.53,0.165
1996-12-24,1.12,1.232,-5.64,-4.64,1.232
1996-12-25,0.13,0.143,-10.4,-9.4,0.143
1996-12-26,0.11,0.121,-9.72,-8.72,0.121
1996-12-27,3.13,3.443,-0.28,0.72,3.443
1996-12-28,1.25,1.375,-1.86,-0.86,1.375
1996-12-29,2.27,2.497,-2.13,-1.13,2.497
1996-12-30,0.91,1.001,-5.19,-4.19,1.001
1996-12-31,0.11,0.121,-11.23,-10.23,0.121
1997-01-01,0.02,0.022,-8.35,-7.35,0.022
1997-01-02,0,0,-14.07,-13.07,0
1997-01-03,0,0,-13.36,-12.36,0
1997-01-04,0.02,0.022,-6.82,-5.82,0.022
1997-01-05,0.19,0.209,-2.35,-1.35,0.209
1997-01-06,0.03,0.033,-5.21,-4.21,0.033
1997-01-07,0.01,0.011,-5.44,-4.44,0.011
1997-01-08,0.05,0.055,-5.88,-4.88,0.055
1997-01-09,0.46,0.506,-6.86,-5.86,0.506
1997-01-10,0.03,0.033,-11.93,-10.93,0.033
1997-01-11,1.13,1.243,-9.82,-8.82,1.243
1997-01-12,4.53,4.983,-5.36,-4.36,4.983
1997-01-13,0.54,0.594,3.66,4.66,0.594
1997-01-14,0.01,0.011,1.88,2.88,0.011
1997-01-15,0,0,3.68,4.68,0
1997-01-16,0.01,0.011,0.42,1.42,0.011
1997-01-17,0.22,0.242,-0.23,0.77,0.242
1997-01-18,0.69,0.759,0.11,1.11,0.759
1997-01-19,0.07,0.077,0.4,1.4,0.077
1997-01-20,0.01,0.011,-2.55,-1.55,0.011
1997-01-21,0.01,0.011,0.22,1.22,0.011
1997-01-22,0.01,0.011,0.3,1.3,0.011
1997-01-23,2.95,3.245,-0.16,0.84,3.245
1997-01-24,0.19,0.209,-2.39,-1.39,0.209
1997-01-25,0.03,0.033,-4.22,-3.22,0.033
1997-01-26,0.04,0.044,0.05,1.05,0.044
1997-01-27,0.04,0.044,0.67,1.67,0.044
1997-01-28,0.09,0.099,0.27,1.27,0.099
1997-01-29,0.01,0.011,2.05,3.05,0.011
1997-01-30,0,0,1.66,2.66,0
1997-01-31,0,0,-0.31,0.69,0
1997-02-01,0,0,-2.15,-1.15,0
1997-02-02,0,0,-2.49,-1.49,0
1997-02-03,0.74,0.814,-1.19,-0.19,0.814
1997-02-04,0.29,0.319,0.89,1.89,0.319
1997-02-05,0.02,0.022,-2.04,-1.04,0.022
1997-02-06,0.1,0.11,-1,0,0.11
1997-02-07,1.2,1.32,4.26,5.26,1.32
1997-02-08,0.05,0.055,2.97,3.97,0.055
1997-02-09,10.51,11.561,1.3,2.3,5.8840504166196
1997-02-10,1.17,1.287,1.93,2.93,1.287
1997-02-11,10.51,11.561,2.4,3.4,5.8840504166196
1997-02-12,0.55,0.605,0.93,1.93,0.605
1997-02-13,0.88,0.968,-1.99,-0.99,0.968
1997-02-14,0.55,0.605,-7.18,-6.18,0.605
1997-02-15,0.1,0.11,-10.08,-9.08,0.11
1997-02-16,0.01,0.011,-9.64,-8.64,0.011
1997-02-17,0,0,-7.62,-6.62,0
1997-02-18,2.37,2.607,-2.46,-1.46,2.607
1997-02-19,8.31,9.141,-0.19,0.81,9.141
1997-02-20,3.55,3.905,-0.23,0.77,3.905
1997-02-21,5.12,5.632,1.31,2.31,5.632
1997-02-22,0.71,0.781,1.21,2.21,0.781
1997-02-23,0.05,0.055,5.56,6.56,0.055
1997-02-24,2.03,2.233,6.06,7.06,2.233
1997-02-25,9.52,10.472,3.06,4.06,10.472
1997-02-26,4.76,5.236,2.61,3.61,5.236
1997-02-27,0.24,0.264,1.49,2.49,0.264
1997-02-28,1.01,1.111,1.08,2.08,1.111
1997-03-01,0.09,0.0945,4.94,5.94,0.0945
1997-03-02,0.95,0.9975,6,7,0.9975
1997-03-03,1.93,2.0265,4.93,5.93,2.0265
1997-03-04,0.09,0.0945,3.18,4.18,0.0945
1997-03-05,0,0,2.58,3.58,0
1997-03-06,3.37,3.5385,4.07,5.07,3.5385
1997-03-07,0.24,0.252,2.73,3.73,0.252
1997-03-08,1.28,1.344,5.31,6.31,1.344
1997-03-09,0.07,0.0735,3.55,4.55,0.0735
1997-03-10,0,0,3.48,4.48,0
1997-03-11,0,0,4.81,5.81,0
1997-03-12,0,0,4.36,5.36,0
1997-03-13,0,0,5.53,6.53,0
1997-03-14,0.01,0.0105,0.02,1.02,0.0105
1997-03-15,0.21,0.2205,-0.76,0.24,0.2205
1997-03-16,0.17,0.1785,-1.79,-0.79,0.1785
1997-03-17,0.02,0.021,-2.6,-1.6,0.021
1997-03-18,0.01,0.0105,-2.3,-1.3,0.0105
1997-03-19,0.01,0.0105,-3.22,-2.22,0.0105
1997-03-20,0.04,0.042,-2.39,-1.39,0.042
1997-03-21,1.15,1.2075,-1.94,-0.94,1.2075
1997-03-22,1.26,1.323,-2.47,-1.47,1.323
1997-03-23,0.13,0.1365,-2.72,-1.72,0.1365
1997-03-24,0.1,0.105,-2.18,-1.18,0.105
1997-03-25,0.04,0.042,-1.14,-0.14,0.042
1997-03-26,8.23,8.6415,0.29,1.29,8.6415
1997-03-27,1.28,1.344,5.33,6.33,1.344
1997-03-28,0.4,0.42,3.23,4.23,0.42
1997-03-29,0.34,0.357,2.99,3.99,0.357
1997-03-30,0.03,0.0315,3.85,4.85,0.0315
1997-03-31,0.38,0.399,7.7,8.7,0.399
1997-04-01,0.03,0.0315,8.18,9.18,0.0315
1997-04-02,0.06,0.063,7.34,8.34,0.063
1997-04-03,2.23,2.3415,5.76,6.76,2.3415
1997-04-04,0.97,1.0185,2.54,3.54,1.0185
1997-04-05,0.39,0.4095,0.59,1.59,0.4095
1997-04-06,0.28,0.294,-0.25,0.75,0.294
1997-04-07,0.45,0.4725,-0.09,0.91,0.4725
1997-04-08,0.04,0.042,0.93,1.93,0.042
1997-04-09,2.06,2.163,3.57,4.57,2.163
1997-04-10,0.67,0.7035,5.65,6.65,0.7035
1997-04-11,13.72,14.406,0.89,1.89,11.8753652662347
1997-04-12,1.02,1.071,-0.98,0.02,1.071
1997-04-13,0.37,0.3885,5.74,6.74,0.3885
1997-04-14,0.54,0.567,3.72,4.72,0.567
1997-04-15,1.34,1.407,0.9,1.9,1.407
1997-04-16,0.09,0.0945,3.32,4.32,0.0945
1997-04-17,0,0,5.29,6.29,0
1997-04-18,4.64,4.872,2.35,3.35,4.872
1997-04-19,1.08,1.134,1.72,2.72,1.134
1997-04-20,0.66,0.693,1.91,2.91,0.693
1997-04-21,0.67,0.7035,3.2,4.2,0.7035
1997-04-22,0.75,0.7875,3.38,4.38,0.7875
1997-04-23,0.32,0.336,1.92,2.92,0.336
1997-04-24,1.17,1.2285,2.3,3.3,1.2285
1997-04-25,0.63,0.6615,3.78,4.78,0.6615
1997-04-26,0.09,0.0945,3.87,4.87,0.0945
1997-04-27,0.01,0.0105,6.44,7.44,0.0105
1997-04-28,0.11,0.1155,8.38,9.38,0.1155
1997-04-29,20.87,21.9135,4.91,5.91,27.8586074243965
1997-04-30,1.76,1.848,6.38,7.38,1.848
1997-05-01,1.82,1.911,10.7,11.7,1.911
1997-05-02,1.78,1.869,12.76,13.76,1.869
1997-05-03,0.83,0.8715,6.94,7.94,0.8715
1997-05-04,0.03,0.0315,5.82,6.82,0.0315
1997-05-05,11.84,12.432,2.82,3.82,7.49683237483585
1997-05-06,3.57,3.7485,8.41,9.41,3.7485
1997-05-07,13.7,14.385,8.56,9.56,11.7733069422452
1997-05-08,1.49,1.5645,8.01,9.01,1.5645
1997-05-09,13.95,14.6475,5.63,6.63,12.3951045518413
1997-05-10,33.14,34.797,7.38,8.38,49.8716442613656
1997-05-11,1.78,1.869,10.04,11.04,1.869
1997-05-12,6.66,6.993,11.9,12.9,6.993
1997-05-13,0.53,0.5565,11.93,12.93,0.5565
1997-05-14,0.25,0.2625,12.7,13.7,0.2625
1997-05-15,0.04,0.042,12.65,13.65,0.042
1997-05-16,0.02,0.021,11.97,12.97,0.021
1997-05-17,0.03,0.0315,11.89,12.89,0.0315
1997-05-18,1.11,1.1655,12.46,13.46,1.1655
1997-05-19,0.18,0.189,8.58,9.58,0.189
1997-05-20,0.06,0.063,6.31,7.31,0.063
1997-05-21,0.32,0.336,6.25,7.25,0.336
1997-05-22,1.32,1.386,6.52,7.52,1.386
1997-05-23,0.18,0.189,7,8,0.189
1997-05-24,3.87,4.0635,8.14,9.14,4.0635
1997-05-25,3.92,4.116,8.51,9.51,4.116
1997-05-26,6.93,7.2765,8.76,9.76,7.2765
1997-05-27,1.41,1.4805,9.11,10.11,1.4805
1997-05-28,5.61,5.8905,9.41,10.41,5.8905
1997-05-29,13.29,13.9545,7.3,8.3,10.832351737283
1997-05-30,1.47,1.5435,7.76,8.76,1.5435
1997-05-31,0.03,0.0315,9.6,10.6,0.0315
1997-06-01,0,0,12.67,13.67,0
1997-06-02,0,0,14.43,15.43,0
1997-06-03,0,0,13.27,14.27,0
1997-06-04,0,0,12.76,13.76,0
1997-06-05,0,0,16.04,17.04,0
1997-06-06,0,0,17.57,18.57,0
1997-06-07,0,0,17.68,18.68,0
1997-06-08,0,0,18.32,19.32,0
1997-06-09,1.45,1.305,17.61,18.61,1.305
1997-06-10,0.53,0.477,18.29,19.29,0.477
1997-06-11,0.21,0.189,18.97,19.97,0.189
1997-06-12,0.15,0.135,19.96,20.96,0.135
1997-06-13,0.28,0.252,20.05,21.05,0.252
1997-06-14,28.12,25.308,15.76,16.76,33.8120923183527
1997-06-15,1.75,1.575,18.16,19.16,1.575
1997-06-16,5.4,4.86,13.74,14.74,4.86
1997-06-17,11.21,10.089,10.51,11.51,10.089
1997-06-18,1.54,1.386,12.5,13.5,1.386
1997-06-19,0.45,0.405,13.74,14.74,0.405
1997-06-20,0.56,0.504,15.18,16.18,0.504
1997-06-21,1.34,1.206,15.03,16.03,1.206
1997-06-22,18.06,16.254,14.08,15.08,15.5036330411567
1997-06-23,2.54,2.286,15.14,16.14,2.286
1997-06-24,7.24,6.516,14.41,15.41,6.516
1997-06-25,3.36,3.024,13.48,14.48,3.024
1997-06-26,3.75,3.375,14.15,15.15,3.375
1997-06-27,0.37,0.333,14.47,15.47,0.333
1997-06-28,0.55,0.495,16.98,17.98,0.495
1997-06-29,2.77,2.493,17.69,18.69,2.493
1997-06-30,5.83,5.247,19.96,20.96,5.247
1997-07-01,0.87,0.783,23.35,24.35,0.783
1997-07-02,13.82,12.438,20.03,21.03,7.51947085045787
1997-07-03,1.19,1.071,19.21,20.21,1.071
1997-07-04,3.09,2.781,19.77,20.77,2.781
1997-07-05,0.42,0.378,19.84,20.84,0.378
1997-07-06,2.45,2.205,19.55,20.55,2.205
1997-07-07,0.3,0.27,21.34,22.34,0.27
1997-07-08,0.62,0.558,17.76,18.76,0.558
1997-07-09,0.05,0.045,16.14,17.14,0.045
1997-07-10,0.1,0.09,16.43,17.43,0.09
1997-07-11,0.67,0.603,15.29,16.29,0.603
1997-07-12,0.29,0.261,16.08,17.08,0.261
1997-07-13,0.03,0.027,16.87,17.87,0.027
1997-07-14,0.02,0.018,17.61,18.61,0.018
1997-07-15,0,0,18.9,19.9,0
1997-07-16,0,0,18.48,19.48,0
1997-07-17,0.08,0.072,17.13,18.13,0.072
1997-07-18,2.36,2.124,16.2,17.2,2.124
1997-07-19,0.32,0.288,17.76,18.76,0.288
1997-07-20,0.02,0.018,20.03,21.03,0.018
1997-07-21,0,0,21.01,22.01,0
1997-07-22,0.81,0.729,22.03,23.03,0.729
1997-07-23,0.11,0.099,21.92,22.92,0.099
1997-07-24,0.05,0.045,21.67,22.67,0.045
1997-07-25,2.95,2.655,18.91,19.91,2.655
1997-07-26,11.31,10.179,18.15,19.15,10.179
1997-07-27,1.81,1.629,18.96,19.96,1.629
1997-07-28,10.11,9.099,16.8,17.8,9.099
1997-07-29,1.52,1.368,15.82,16.82,1.368
1997-07-30,0.25,0.225,17.56,18.56,0.225
1997-07-31,0.13,0.117,18.21,19.21,0.117
1997-08-01,0.72,0.648,18.89,19.89,0.648
1997-08-02,9.75,8.775,18.52,19.52,8.775
1997-08-03,1.35,1.215,19.21,20.21,1.215
1997-08-04,0.91,0.819,19.02,20.02,0.819
1997-08-05,6.56,5.904,18.52,19.52,5.904
1997-08-06,0.33,0.297,19.56,20.56,0.297
1997-08-07,0,0,20.2,21.2,0
1997-08-08,0,0,21.43,22.43,0
1997-08-09,0,0,22.22,23.22,0
1997-08-10,1.11,0.999,22.06,23.06,0.999
1997-08-11,3.77,3.393,19.63,20.63,3.393
1997-08-12,0.25,0.225,21.27,22.27,0.225
1997-08-13,0.01,0.009,21.06,22.06,0.009
1997-08-14,0,0,17.89,18.89,0
1997-08-15,0,0,16.25,17.25,0
1997-08-16,0,0,18.7,19.7,0
1997-08-17,0.03,0.027,22.06,23.06,0.027
1997-08-18,1.55,1.395,20.59,21.59,1.395
1997-08-19,0.22,0.198,21.58,22.58,0.198
1997-08-20,0,0,22.86,23.86,0
1997-08-21,0.01,0.009,22.32,23.32,0.009
1997-08-22,0.84,0.756,21.33,22.33,0.756
1997-08-23,0.22,0.198,20.33,21.33,0.198
1997-08-24,1.65,1.485,19.78,20.78,1.485
1997-08-25,19.97,17.973,18.45,19.45,19.5721203213419
1997-08-26,1.17,1.053,22.2,23.2,1.053
1997-08-27,0.65,0.585,22.06,23.06,0.585
1997-08-28,0.06,0.054,22.09,23.09,0.054
1997-08-29,1.26,1.134,21.71,22.71,1.134
1997-08-30,2.7,2.43,21.07,22.07,2.43
1997-08-31,3.77,3.393,19.75,20.75,3.393
1997-09-01,2.6,2.6,18.34,19.34,2.6
1997-09-02,1.49,1.49,19.24,20.24,1.49
1997-09-03,8.26,8.26,18.44,19.44,8.26
1997-09-04,3.49,3.49,17.67,18.67,3.49
1997-09-05,2.88,2.88,16.16,17.16,2.88
1997-09-06,2.68,2.68,15.37,16.37,2.68
1997-09-07,1.15,1.15,14.34,15.34,1.15
1997-09-08,4.5,4.5,14.66,15.66,4.5
1997-09-09,0.96,0.96,11.86,12.86,0.96
1997-09-10,0.06,0.06,12.78,13.78,0.06
1997-09-11,0,0,12.33,13.33,0
1997-09-12,13.2,13.2,12.26,13.26,9.1119177860081
1997-09-13,4.18,4.18,12.05,13.05,4.18
1997-09-14,1.35,1.35,11.63,12.63,1.35
1997-09-15,0.58,0.58,11.08,12.08,0.58
1997-09-16,0.8,0.8,14.21,15.21,0.8
1997-09-17,7.15,7.15,13.63,14.63,7.15
1997-09-18,6.39,6.39,8.89,9.89,6.39
1997-09-19,0.42,0.42,8.54,9.54,0.42
1997-09-20,0.01,0.01,8.17,9.17,0.01
1997-09-21,0.64,0.64,10.7,11.7,0.64
1997-09-22,0.04,0.04,11.4,12.4,0.04
1997-09-23,1.75,1.75,9.42,10.42,1.75
1997-09-24,0.1,0.1,10.34,11.34,0.1
1997-09-25,0,0,13.34,14.34,0
1997-09-26,0,0,11.37,12.37,0
1997-09-27,0,0,9.87,10.87,0
1997-09-28,0,0,9.03,10.03,0
1997-09-29,0.04,0.04,8.78,9.78,0.04
1997-09-30,28.19,28.19,8.73,9.73,39.1389469500368
1997-10-01,4.94,4.94,7.48,8.48,4.94
1997-10-02,9.76,9.76,7.34,8.34,9.76
1997-10-03,0.52,0.52,6.6,7.6,0.52
1997-10-04,4.92,4.92,7.71,8.71,4.92
1997-10-05,0.45,0.45,6.07,7.07,0.45
1997-10-06,1.44,1.44,5.8,6.8,1.44
1997-10-07,0.49,0.49,8.2,9.2,0.49
1997-10-08,16.2,16.2,10.46,11.46,15.4163438330059
1997-10-09,0.89,0.89,9,10,0.89
1997-10-10,0.18,0.18,7.99,8.99,0.18
1997-10-11,6.94,6.94,6.88,7.88,6.94
1997-10-12,0.58,0.58,5.67,6.67,0.58
1997-10-13,2.05,2.05,2.83,3.83,2.05
1997-10-14,0.18,0.18,2.48,3.48,0.18
1997-10-15,3.29,3.29,2.36,3.36,3.29
1997-10-16,0.58,0.58,2.69,3.69,0.58
1997-10-17,0.5,0.5,3.5,4.5,0.5
1997-10-18,8.6,8.6,9,10,8.6
1997-10-19,1.24,1.24,7.79,8.79,1.24
1997-10-20,0.19,0.19,2.26,3.26,0.19
1997-10-21,0.01,0.01,1.61,2.61,0.01
1997-10-22,0.84,0.84,1.16,2.16,0.84
1997-10-23,0.13,0.13,-1.63,-0.63,0.13
1997-10-24,0.02,0.02,-1.65,-0.65,0.02
1997-10-25,0,0,-2.09,-1.09,0
1997-10-26,0.01,0.01,-1.93,-0.93,0.01
1997-10-27,0,0,-2.03,-1.03,0
1997-10-28,0,0,-1.26,-0.26,0
1997-10-29,0,0,1.44,2.44,0
1997-10-30,0.01,0.01,1.42,2.42,0.01
1997-10-31,0.02,0.02,5.24,6.24,0.02
1997-11-01,0.56,0.616,6.58,7.58,0.616
1997-11-02,0.59,0.649,-0.64,0.36,0.649
1997-11-03,0.1,0.11,-2.34,-1.34,0.11
1997-11-04,0,0,-3.13,-2.13,0
1997-11-05,0.41,0.451,-0.47,0.53,0.451
1997-11-06,9.2,10.12,1.34,2.34,10.12
1997-11-07,3.98,4.378,1.71,2.71,4.378
1997-11-08,1.7,1.87,6.45,7.45,1.87
1997-11-09,0.46,0.506,5.83,6.83,0.506
1997-11-10,13.04,14.344,6.25,7.25,11.6557285049986
1997-11-11,2.09,2.299,5.85,6.85,2.299
1997-11-12,1.04,1.144,5.19,6.19,1.144
1997-11-13,15.88,17.468,4.32,5.32,18.3465147054825
1997-11-14,1.43,1.573,4.58,5.58,1.573
1997-11-15,0.19,0.209,4.16,5.16,0.209
1997-11-16,0.37,0.407,1.69,2.69,0.407
1997-11-17,0.37,0.407,1.78,2.78,0.407
1997-11-18,0.32,0.352,0.47,1.47,0.352
1997-11-19,0.22,0.242,0.07,1.07,0.242
1997-11-20,0.59,0.649,1.1,2.1,0.649
1997-11-21,0.21,0.231,1.96,2.96,0.231
1997-11-22,0.4,0.44,0.52,1.52,0.44
1997-11-23,3.15,3.465,1.17,2.17,3.465
1997-11-24,4.72,5.192,-0.18,0.82,5.192
1997-11-25,0.54,0.594,-0.86,0.14,0.594
1997-11-26,0.07,0.077,-1.81,-0.81,0.077
1997-11-27,0,0,-5.91,-4.91,0
1997-11-28,0,0,-7.22,-6.22,0
1997-11-29,0.4,0.44,-1.77,-0.77,0.44
1997-11-30,1.95,2.145,-0.75,0.25,2.145
1997-12-01,19.53,21.483,0.9,1.9,26.8984834736812
1997-12-02,8.66,9.526,-0.74,0.26,9.526
1997-12-03,2.73,3.003,-3.31,-2.31,3.003
1997-12-04,0.16,0.176,-12.45,-11.45,0.176
1997-12-05,0.17,0.187,-6.19,-5.19,0.187
1997-12-06,4.57,5.027,-3.29,-2.29,5.027
1997-12-07,0.71,0.781,-4.44,-3.44,0.781
1997-12-08,0.33,0.363,1.66,2.66,0.363
1997-12-09,0.27,0.297,2.09,3.09,0.297
1997-12-10,0.81,0.891,3.45,4.45,0.891
1997-12-11,2.21,2.431,2.83,3.83,2.431
1997-12-12,5.44,5.984,0.66,1.66,5.984
1997-12-13,0.65,0.715,-0.43,0.57,0.715
1997-12-14,0.37,0.407,-0.4,0.6,0.407
1997-12-15,0.14,0.154,-1.23,-0.23,0.154
1997-12-16,5.08,5.588,-0.86,0.14,5.588
1997-12-17,0.45,0.495,-1.05,-0.05,0.495
1997-12-18,0.02,0.022,-3.18,-2.18,0.022
1997-12-19,0.65,0.715,-3.24,-2.24,0.715
1997-12-20,0.49,0.539,-2.63,-1.63,0.539
1997-12-21,0.13,0.143,-2.17,-1.17,0.143
1997-12-22,0.09,0.099,-2.51,-1.51,0.099
1997-12-23,0.01,0.011,-3.8,-2.8,0.011
1997-12-24,0.24,0.264,-3.12,-2.12,0.264
1997-12-25,6.06,6.666,0.12,1.12,6.666
1997-12-26,10.91,12.001,0.56,1.56,6.66963412539089
1997-12-27,2.88,3.168,-2.2,-1.2,3.168
1997-12-28,0.23,0.253,-4.73,-3.73,0.253
1997-12-29,2.37,2.607,-0.14,0.86,2.607
1997-12-30,0.58,0.638,0.17,1.17,0.638
1997-12-31,4.75,5.225,0.49,1.49,5.225
1998-01-01,9.46,10.406,1.33,2.33,10.406
1998-01-02,5.84,6.424,1.2,2.2,6.424
1998-01-03,1.67,1.837,2.56,3.56,1.837
1998-01-04,9.13,10.043,1.99,2.99,10.043
1998-01-05,6.35,6.985,0.21,1.21,6.985
1998-01-06,0.47,0.517,-2.6,-1.6,0.517
1998-01-07,0.07,0.077,-2.4,-1.4,0.077
1998-01-08,0.03,0.033,-2.73,-1.73,0.033
1998-01-09,0.11,0.121,-3.47,-2.47,0.121
1998-01-10,4.5,4.95,1.71,2.71,4.95
1998-01-11,0.42,0.462,4.2,5.2,0.462
1998-01-12,0.03,0.033,3.19,4.19,0.033
1998-01-13,0.06,0.066,2.27,3.27,0.066
1998-01-14,0.33,0.363,3.26,4.26,0.363
1998-01-15,1.85,2.035,3.5,4.5,2.035
1998-01-16,2.29,2.519,3.77,4.77,2.519
1998-01-17,4.39,4.829,2.76,3.76,4.829
1998-01-18,0.6,0.66,-0.45,0.55,0.66
1998-01-19,12.43,13.673,-0.42,0.58,10.159943780753
1998-01-20,1.51,1.661,-3.81,-2.81,1.661
1998-01-21,0.05,0.055,-7.13,-6.13,0.055
1998-01-22,0.16,0.176,-4.09,-3.09,0.176
1998-01-23,7.42,8.162,-0.27,0.73,8.162
1998-01-24,0.77,0.847,-4.48,-3.48,0.847
1998-01-25,0.02,0.022,-3.52,-2.52,0.022
1998-01-26,0,0,-2.81,-1.81,0
1998-01-27,1.35,1.485,-0.73,0.27,1.485
1998-01-28,0.17,0.187,-7.25,-6.25,0.187
1998-01-29,0.24,0.264,-9.28,-8.28,0.264
1998-01-30,1.65,1.815,-8.2,-7.2,1.815
1998-01-31,0.36,0.396,-12.71,-11.71,0.396
1998-02-01,1.89,2.079,-6.72,-5.72,2.079
1998-02-02,4.12,4.532,-3.61,-2.61,4.532
1998-02-03,6.01,6.611,-7.44,-6.44,6.611
1998-02-04,3.07,3.377,-8.87,-7.87,3.377
1998-02-05,6.96,7.656,-7.02,-6.02,7.656
1998-02-06,0.66,0.726,-7.2,-6.2,0.726
1998-02-07,0.2,0.22,1.92,2.92,0.22
1998-02-08,0.11,0.121,-0.01,0.99,0.121
1998-02-09,3.43,3.773,3.13,4.13,3.773
1998-02-10,0.18,0.198,5.12,6.12,0.198
1998-02-11,1.57,1.727,2.3,3.3,1.727
1998-02-12,0.34,0.374,1.05,2.05,0.374
1998-02-13,0.01,0.011,-0.78,0.22,0.011
1998-02-14,3.57,3.927,0.44,1.44,3.927
1998-02-15,0.3,0.33,-0.41,0.59,0.33
1998-02-16,9.02,9.922,-0.28,0.72,9.922
1998-02-17,0.59,0.649,-1.34,-0.34,0.649
1998-02-18,1.54,1.694,5.32,6.32,1.694
1998-02-19,0.07,0.077,5.43,6.43,0.077
1998-02-20,0,0,5.23,6.23,0
1998-02-21,0.01,0.011,7.23,8.23,0.011
1998-02-22,2.05,2.255,5.3,6.3,2.255
1998-02-23,0.5,0.55,5.21,6.21,0.55
1998-02-24,0.07,0.077,0.96,1.96,0.077
1998-02-25,3.95,4.345,-0.72,0.28,4.345
1998-02-26,0.27,0.297,4.1,5.1,0.297
1998-02-27,1.31,1.441,4.4,5.4,1.441
1998-02-28,0.55,0.605,1.81,2.81,0.605
1998-03-01,0.11,0.1155,-0.96,0.04,0.1155
1998-03-02,0.01,0.0105,-3.06,-2.06,0.0105
1998-03-03,2.56,2.688,-2.29,-1.29,2.688
1998-03-04,1.71,1.7955,-0.26,0.74,1.7955
1998-03-05,0.1,0.105,-2.81,-1.81,0.105
1998-03-06,1.2,1.26,-3.08,-2.08,1.26
1998-03-07,0.66,0.693,-3.19,-2.19,0.693
1998-03-08,8.77,9.2085,-4.22,-3.22,9.2085
1998-03-09,0.73,0.7665,-7.59,-6.59,0.7665
1998-03-10,0,0,-8.5,-7.5,0
1998-03-11,0,0,-5.72,-4.72,0
